month,campus,source,source_spend_pct_month,allocated_spend,target_leads,target_appointments,target_demos,target_enrollments
Mar 26,Campus 19,Meta,0.5,25593.75,134.6546,7.0133,2.8053,0.8416
Mar 26,Campus 20,Google,0.5,25593.75,134.6546,7.0133,2.8053,0.8416
Mar 26,Campus 20,Meta,0.5,25593.75,134.6546,7.0133,2.8053,0.8416
Mar 26,Campus 21,Google,0.5,25593.75,134.6546,7.0133,2.8053,0.8416
Mar 26,Campus 21,Meta,0.5,25593.75,134.6546,7.0133,2.8053,0.8416
Mar 26,Campus 22,Google,0.5,25593.75,134.6544,7.0134,2.8053,0.8414
Mar 26,Campus 22,Meta,0.5,25593.75,134.6544,7.0134,2.8053,0.8414
Apr 26,Campus 1,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 1,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 2,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 2,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 3,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 3,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 4,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 4,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 5,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 5,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 6,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 6,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 7,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 7,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 8,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 8,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 9,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 9,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 10,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 10,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 11,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 11,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 12,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 12,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 13,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 13,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 14,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 14,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 15,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 15,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 16,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 16,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 17,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 17,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 18,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 18,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 19,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 19,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 20,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 20,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 21,Google,0.45,27641.25,148.3948,7.5743,3.0297,0.9089
Apr 26,Campus 21,Meta,0.55,33783.75,181.3714,9.2575,3.703,1.1109
Apr 26,Campus 22,Google,0.45,27641.25,148.3951,7.5745,3.03,0.9091
Apr 26,Campus 22,Meta,0.55,33783.75,181.3718,9.2577,3.7033,1.1111
May 26,Campus 1,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 1,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 2,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 2,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 3,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 3,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 4,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 4,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 5,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 5,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 6,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 6,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 7,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 7,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 8,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 8,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 9,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 9,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 10,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 10,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 11,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 11,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 12,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 12,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 13,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 13,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 14,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 14,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 15,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 15,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 16,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 16,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 17,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 17,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 18,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 18,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 19,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 19,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 20,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 20,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 21,Google,0.4,32760.0,179.5394,8.977,3.5908,1.0772
May 26,Campus 21,Meta,0.6,49140.0,269.3091,13.4654,5.3862,1.6159
May 26,Campus 22,Google,0.4,32760.0,179.5393,8.9772,3.5905,1.0772
May 26,Campus 22,Meta,0.6,49140.0,269.3089,13.4657,5.3858,1.6157
Jun 26,Campus 1,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 1,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 2,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 2,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 3,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 3,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 4,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 4,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 5,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 5,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 6,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 6,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 7,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 7,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 8,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 8,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 9,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 9,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 10,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 10,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 11,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 11,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 12,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 12,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 13,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 13,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 14,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 14,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 15,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 15,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 16,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 16,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 17,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 17,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 18,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 18,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 19,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 19,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 20,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 20,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 21,Google,0.4,45045.0,246.8667,12.3433,4.9373,1.4812
Jun 26,Campus 21,Meta,0.6,67567.5,370.3,18.515,7.406,2.2218
Jun 26,Campus 22,Google,0.4,45045.0,246.8664,12.3436,4.9376,1.4812
Jun 26,Campus 22,Meta,0.6,67567.5,370.2996,18.5154,7.4064,2.2218
Jul 26,Campus 1,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 1,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 2,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 2,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 3,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 3,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 4,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 4,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 5,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 5,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 6,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 6,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 7,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 7,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 8,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 8,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 9,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 9,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 10,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 10,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 11,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 11,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 12,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 12,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 13,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 13,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 14,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 14,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 15,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 15,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 16,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 16,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 17,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 17,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 18,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 18,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 19,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 19,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 20,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 20,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 21,Google,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 21,Meta,0.5,40950.0,215.4472,11.2212,4.4885,1.3465
Jul 26,Campus 22,Google,0.5,40950.0,215.4478,11.2215,4.4882,1.3464
Jul 26,Campus 22,Meta,0.5,40950.0,215.4478,11.2215,4.4882,1.3464
Aug 26,Campus 1,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 1,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 2,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 2,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 3,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 3,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 4,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 4,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 5,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 5,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 6,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 6,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 7,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 7,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 8,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 8,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
Aug 26,Campus 9,Google,0.55,28153.13,145.2157,7.7146,3.0858,0.9258
Aug 26,Campus 9,Meta,0.45,23034.38,118.8128,6.3119,2.5248,0.7574
