month,campus,campus_weight,allocated_spend,target_leads,target_appointments,target_demos,target_enrollments
Mar 26,Campus 10,0.045455,51187.5,269.3091,14.0265,5.6106,1.6832
Mar 26,Campus 11,0.045455,51187.5,269.3091,14.0265,5.6106,1.6832
Mar 26,Campus 12,0.045455,51187.5,269.3091,14.0265,5.6106,1.6832
Mar 26,Campus 13,0.045455,51187.5,269.3091,14.0265,5.6106,1.6832
Mar 26,Campus 14,0.045455,51187.5,269.3091,14.0265,5.6106,1.6832
Mar 26,Campus 15,0.045455,51187.5,269.3091,14.0265,5.6106,1.6832
Mar 26,Campus 16,0.045455,51187.5,269.3091,14.0265,5.6106,1.6832
Mar 26,Campus 17,0.045455,51187.5,269.3091,14.0265,5.6106,1.6832
Mar 26,Campus 18,0.045455,51187.5,269.3091,14.0265,5.6106,1.6832
Mar 26,Campus 19,0.045455,51187.5,269.3091,14.0265,5.6106,1.6832
Mar 26,Campus 20,0.045455,51187.5,269.3091,14.0265,5.6106,1.6832
Mar 26,Campus 21,0.045455,51187.5,269.3091,14.0265,5.6106,1.6832
Mar 26,Campus 22,0.045455,51187.5,269.3089,14.0268,5.6107,1.6828
Apr 26,Campus 1,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 2,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 3,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 4,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 5,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 6,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 7,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 8,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 9,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 10,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 11,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 12,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 13,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 14,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 15,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 16,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 17,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 18,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 19,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 20,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 21,0.045455,61425.0,329.7662,16.8318,6.7327,2.0198
Apr 26,Campus 22,0.045455,61425.0,329.7669,16.8322,6.7333,2.0202
May 26,Campus 1,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 2,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 3,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 4,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 5,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 6,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 7,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 8,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 9,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 10,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 11,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 12,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 13,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 14,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 15,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 16,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 17,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 18,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 19,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 20,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 21,0.045455,81900.0,448.8485,22.4424,8.977,2.6931
May 26,Campus 22,0.045455,81900.0,448.8482,22.4429,8.9763,2.6929
Jun 26,Campus 1,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 2,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 3,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 4,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 5,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 6,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 7,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 8,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 9,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 10,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 11,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 12,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 13,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 14,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 15,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 16,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 17,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 18,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 19,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 20,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 21,0.045455,112612.5,617.1667,30.8583,12.3433,3.703
Jun 26,Campus 22,0.045455,112612.5,617.166,30.859,12.344,3.703
Jul 26,Campus 1,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 2,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 3,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 4,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 5,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 6,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 7,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 8,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 9,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 10,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 11,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 12,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 13,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 14,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 15,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 16,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 17,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 18,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 19,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 20,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 21,0.045455,81900.0,430.8945,22.4424,8.977,2.6931
Jul 26,Campus 22,0.045455,81900.0,430.8955,22.4429,8.9763,2.6929
Aug 26,Campus 1,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 2,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 3,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 4,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 5,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 6,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 7,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 8,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 9,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 10,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 11,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 12,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 13,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 14,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 15,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 16,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 17,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 18,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 19,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 20,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 21,0.045455,51187.5,264.0285,14.0265,5.6106,1.6832
Aug 26,Campus 22,0.045455,51187.5,264.029,14.0268,5.6107,1.6828
Sep 26,Campus 1,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 2,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 3,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 4,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 5,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 6,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 7,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 8,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 9,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 10,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 11,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 12,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 13,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 14,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 15,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 16,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 17,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 18,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 19,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 20,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 21,0.045455,40950.0,207.1608,11.2212,4.4885,1.3465
Sep 26,Campus 22,0.045455,40950.0,207.1617,11.2215,4.4882,1.3475
Oct 26,Campus 1,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 2,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 3,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 4,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 5,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 6,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 7,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 8,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 9,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 10,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 11,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 12,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 13,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 14,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 15,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 16,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 17,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 18,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 19,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 20,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 21,0.045455,30712.5,155.3706,8.4159,3.3664,1.0099
Oct 26,Campus 22,0.045455,30712.5,155.3712,8.4161,3.3656,1.0101
